Spread Deck,,,
pointCloud,,,
,-317.0109863,-327.0100098,36.65800095
,-296.0079956,-327.0100098,36.73600006
,-275.0150146,-327.0100098,36.72800064
,-254.0169983,-327.0100098,36.72299957
,-233.0149994,-327.0100098,36.72200012
,-212.0140076,-327.0100098,36.69800186
,-191.0140076,-327.0100098,36.71500015
,-170.0140076,-327.0100098,36.72299957
,-149.0130005,-327.0100098,36.6969986
,-128.0169983,-327.0100098,36.68199921
,-107.0159988,-327.0100098,36.72000122
,-107.0139999,-347.0100098,36.66699982
,-128.0160065,-347.0100098,36.67699814
,-149.0149994,-347.0109863,36.68000031
,-170.0149994,-347.0100098,36.68700027
,-191.0149994,-347.0100098,36.67499924
,-212.0140076,-347.0109863,36.7140007
,-233.0130005,-347.0109863,36.7140007
,-254.0140076,-347.0100098,36.73099899
,-275.0130005,-347.0100098,36.74000168
,-296.0119934,-347.0100098,36.76100159
,-317.0119934,-347.0109863,36.72800064
,-317.0100098,-367.0100098,36.74700165
,-296.0159912,-367.0100098,36.79299927
,-275.0150146,-367.0100098,36.77600098
,-254.0149994,-367.0090027,36.76200104
,-233.0160065,-367.0090027,36.76300049
,-212.0130005,-367.0100098,36.72999954
,-191.0160065,-367.0100098,36.72700119
,-170.0160065,-367.0100098,36.68899918
,-149.0160065,-367.0100098,36.68399811
,-128.0180054,-367.0090027,36.66600037
,-107.0149994,-367.0100098,36.65299988
,-107.0139999,-387.0100098,36.65499878
,-128.0160065,-387.0090027,36.67699814
,-149.0149994,-387.0100098,36.68999863
,-170.0149994,-387.0100098,36.7140007
,-191.0149994,-387.0100098,36.75299835
,-212.0140076,-387.0100098,36.77199936
,-233.0140076,-387.0100098,36.86299896
,-254.0140076,-387.0100098,36.80099869
,-275.0130005,-387.0100098,36.80400085
,-296.0130005,-387.0100098,36.81499863
,-317.0130005,-387.0100098,36.77399826
,-317.0100098,-407.0090027,36.7840004
,-296.0150146,-407.0090027,36.85800171
,-275.0150146,-407.0090027,36.85499954
,-254.0160065,-407.0090027,36.85100174
,-233.0130005,-407.0090027,36.8390007
,-212.0149994,-407.0090027,36.81100082
,-191.0160065,-407.0090027,36.79999924
,-170.0169983,-407.0090027,36.7480011
,-149.0180054,-407.0090027,36.72499847
,-128.0180054,-407.0090027,36.67699814
,-107.0159988,-407.0090027,36.64699936
,-107.0139999,-427.0090027,36.65499878
,-128.0149994,-427.0090027,36.69900131
,-149.0140076,-427.0090027,36.75799942
,-170.0149994,-427.0090027,36.81299973
,-191.0149994,-427.0090027,36.85300064
,-212.0140076,-427.0090027,36.87599945
,-233.0130005,-427.0090027,36.89400101
,-254.0130005,-427.0090027,36.89799881
,-275.0130005,-427.0090027,36.92399979
,-296.0130005,-427.0090027,36.88399887
,-317.0130005,-427.0090027,36.81000137
,-317.0109863,-447.0079956,36.85800171
,-296.0140076,-447.0079956,36.94800186
,-275.0150146,-447.0079956,36.9679985
,-254.0149994,-447.0079956,36.98400116
,-233.0160065,-447.0079956,36.96300125
,-212.0160065,-447.0079956,36.94599915
,-191.0160065,-447.0079956,36.91999817
,-170.0169983,-447.0079956,36.86199951
,-149.0169983,-447.0079956,36.80899811
,-128.0169983,-447.0079956,36.73400116
,-107.0159988,-447.0079956,36.72700119
,-107.0139999,-463.0079956,36.71900177
,-128.0160065,-463.0090027,36.77700043
,-149.0149994,-463.0079956,36.86399841
,-170.0149994,-463.0079956,36.91500092
,-191.0149994,-463.0079956,36.98699951
,-212.0130005,-463.0090027,37.02299881
,-233.0140076,-463.0079956,37.03099823
,-254.0130005,-463.0090027,37.0379982
,-275.0130005,-463.0090027,37.02299881
,-296.0130005,-463.0079956,36.98099899
,-317.0119934,-463.0079956,36.89099884
Spread Deck Flatness,,,
singleParameter,,,
,0.233999997,,
Spread Deck Parallelism - B,,,
singleParameter,,,
,0.439999998,,
Spread Deck Parallelism - C,,,
singleParameter,,,
,0.814,,
Snow Plow 1,,,
line,,,
,-100.0139999,-319.0109863,36.54899979
,-100.0159988,-299.0109863,36.51399994
,-100.0159988,-279.0109863,36.47399902
,-100.0159988,-259.0109863,36.47999954
,-100.0149994,-239.0119934,36.45000076
,-100.0149994,-219.0119934,36.45100021
,-100.0159988,-199.0130005,36.45600128
,-100.0159988,-181.0130005,36.46500015
Snow Plow 1 Straightness,,,
singleParameter,,,
,0.052000001,,
Snow Plow 2,,,
line,,,
,-320.9630127,-319.0109863,36.4679985
,-320.9630127,-299.0109863,36.4090004
,-320.9609985,-279.0109863,36.34000015
,-320.9620056,-259.0119934,36.29600143
,-320.9620056,-239.0119934,36.26399994
,-320.9620056,-219.0119934,36.24900055
,-320.9620056,-199.0130005,36.24300003
,-320.9620056,-181.0130005,36.24399948
Snow Plow 2 Straightness,,,
singleParameter,,,
,0.075000003,,
Top Leading Edge 1,,,
line,,,
,-319.0100098,-326.5610046,36.61600113
,-299.0140076,-326.5610046,36.73699951
,-279.0150146,-326.5610046,36.74000168
,-259.0150146,-326.5599976,36.73300171
,-239.0140076,-326.5599976,36.73099899
,-219.0149994,-326.5610046,36.7120018
,-199.0149994,-326.5599976,36.70700073
,-179.0130005,-326.5599976,36.71500015
,-159.0140076,-326.5610046,36.72000122
,-139.0140076,-326.5599976,36.70299911
,-119.0169983,-326.5599976,36.68199921
,-104.0149994,-326.5599976,36.63399887
Top Leading Edge 1 Straightness,,,
singleParameter,,,
,0.128000006,,
Top Leading Edge 2,,,
line,,,
,-319.0119934,-322.5599976,36.58000183
,-299.0109863,-322.5610046,36.66600037
,-279.0150146,-322.5599976,36.6570015
,-259.0140076,-322.5599976,36.63399887
,-239.0119934,-322.5599976,36.63199997
,-219.0149994,-322.5599976,36.61899948
,-199.0149994,-322.5599976,36.61800003
,-179.0160065,-322.5599976,36.66899872
,-159.0160065,-322.5599976,36.63399887
,-139.0160065,-322.5599976,36.67200089
,-119.0149994,-322.5599976,36.65599823
,-104.0139999,-322.5610046,36.59799957
Top Leading Edge 2 Straightness,,,
singleParameter,,,
,0.083999999,,
Inside Leading Edge,,,
line,,,
,-305.2720032,-319.1369934,32.99300003
,-285.0140076,-319.2179871,32.99499893
,-265.0140076,-319.2520142,32.99499893
,-245.0119934,-319.2950134,32.99499893
,-225.0119934,-319.3240051,32.99300003
,-205.0130005,-319.368988,32.99200058
,-185.0160065,-319.3989868,32.99300003
,-165.0160065,-319.4179993,32.99200058
,-145.0169983,-319.4450073,32.99300003
,-125.0149994,-319.4719849,32.99300003
,-114.0159988,-319.4460144,32.99399948
Inside Leading Edge Straightness,,,
singleParameter,,,
,0.07,,
Inside Surface 1,,,
pointCloud,,,
,-103.9950027,-309.0109863,33.98799896
,-104.2139969,-309.0109863,13.98900032
,-104.3740005,-309.0100098,-6.012000084
,-104.5090027,-309.0109863,-26.01099968
,-104.6060028,-309.0109863,-46.00899887
,-104.4550018,-309.0109863,-66.01200104
,-104.2990036,-309.0109863,-86.01200104
,-104.1119995,-309.0100098,-106.012001
,-104.0540009,-309.0109863,-114.0080032
,-104.0739975,-288.0109863,-114.0070038
,-104.1679993,-288.0109863,-106.0070038
,-104.3310013,-288.0109863,-86.00900269
,-104.4489975,-288.0109863,-66.00700378
,-104.5569992,-288.0109863,-46.00699997
,-104.4449997,-288.0109863,-26.00799942
,-104.2829971,-288.0109863,-6.008999825
,-104.2040024,-288.0109863,13.99100018
,-103.8000031,-288.0109863,33.99100113
,-103.6959991,-268.0119934,33.99100113
,-104.0090027,-268.0109863,13.98900032
,-104.1999969,-268.0109863,-6.014999866
,-104.427002,-268.0109863,-26.01300049
,-104.5309982,-268.0109863,-46.00999832
,-104.4199982,-268.0109863,-66.01200104
,-104.2939987,-268.0109863,-86.01100159
,-104.1220016,-268.0119934,-106.012001
,-104.052002,-268.0109863,-114.0080032
,-104.026001,-247.0119934,-114.0080032
,-104.1039963,-247.0119934,-106.0059967
,-104.2740021,-247.0119934,-86.00700378
,-104.4100037,-247.0119934,-66.00700378
,-104.5250015,-247.0119934,-46.00699997
,-104.4219971,-247.0119934,-26.00799942
