Spread Deck,,,
pointCloud,,,
,-317.0029907,-327.0010071,37.82799911
,-296.006012,-327,37.85300064
,-275.0039978,-327,37.81499863
,-254.0050049,-327,37.76699829
,-233,-327,37.73600006
,-212.003006,-327,37.69599915
,-191.0050049,-327,37.70199966
,-170.0059967,-327,37.65200043
,-149.0050049,-327,37.62799835
,-128.0039978,-327,37.59199905
,-107.0039978,-327,37.54499817
,-107.0019989,-347,37.59700012
,-128.003006,-347,37.61100006
,-149.003006,-347,37.62799835
,-170.0019989,-347,37.63600159
,-191.003006,-347,37.68399811
,-212.003006,-347,37.68099976
,-233.003006,-347,37.72999954
,-254.003006,-347,37.77299881
,-275.0029907,-347,37.79899979
,-296.0029907,-347,37.85300064
,-317.0029907,-347,37.85499954
,-317.0020142,-367,37.83100128
,-296.0050049,-367,37.82699966
,-275.006012,-367,37.7820015
,-254.0050049,-367,37.72900009
,-233,-367,37.70600128
,-212,-367,37.64799881
,-191.0059967,-367,37.64599991
,-170.0050049,-367,37.60400009
,-149.0050049,-367,37.59999847
,-128.0039978,-367.0010071,37.58100128
,-107.0029984,-367,37.58800125
,-107.0029984,-387,37.56600189
,-128.003006,-387,37.55199814
,-149.003006,-387,37.57600021
,-170.0019989,-387,37.57300186
,-191.0019989,-387,37.61500168
,-212.003006,-387,37.62799835
,-233.003006,-387,37.73500061
,-254.003006,-387,37.70500183
,-275.0039978,-387,37.74700165
,-296.0029907,-387,37.80199814
,-317.0029907,-387,37.81900024
,-317.0020142,-407,37.79999924
,-296.0069885,-407,37.78900146
,-275.006012,-407,37.72900009
,-254.0019989,-407,37.68199921
,-233.0010071,-407,37.65299988
,-212.0010071,-407,37.59400177
,-191.0019989,-407,37.58300018
,-170.0050049,-407,37.53900146
,-149.0010071,-407,37.54399872
,-128.0019989,-407,37.52999878
,-107.0029984,-407,37.54000092
,-107.0019989,-427,37.51599884
,-128.003006,-427,37.50799942
,-149.0019989,-427,37.52500153
,-170.003006,-427,37.52899933
,-191.0019989,-427,37.58100128
,-212.0019989,-427,37.59199905
,-233.0019989,-427,37.64699936
,-254.0019989,-427,37.66699982
,-275.0029907,-427,37.72999954
,-296.0029907,-427,37.76699829
,-317.0029907,-427,37.79399872
,-317.0029907,-447,37.77700043
